stop_id,stop_name,stop_desc,stop_lat,stop_lon,trip_heads,agency_id,route_long
16360,Emiliano Zapata - Uxmal,,19.36732853,-99.15952921,Metro Mixcoac -  Metro Santa Martha,RTP,Metro Santa Martha -  Metro Mixcoac
20141,Escuela Naval Militar - Ejido San Lorenzo,,19.33213154,-99.12383437,U.C.T.M. Atzacoalco - Carmen Serdán,RTP,U.C.T.M. Atzacoalco - Carmen Serdán
20106,Escuela Naval Militar - Paseo Chico,,19.34774184,-99.12010074,U.C.T.M. Atzacoalco - Carmen Serdán,RTP,U.C.T.M. Atzacoalco - Carmen Serdán
42585,F.F. C.C. de Cuernavaca,,19.31740061,-99.23104763,Metro Miguel Ángel de Quevedo- Cierre de Circuito Santa Fe,RTP,ECOBÚS Santa Fe - Metro Miguel Ángel de Quevedo
19605,Felipe Carrillo Puerto - Lago Aullagas,,19.45501965,-99.19924736,Metro Cuatro Caminos - Colonia Moctezuma 2da. Sección,RTP,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección
20383,Francisco I. Madero - Mario A. Galeana,,19.25725832,-99.02418494,Xochimilco/Palmas - Tulyehualco,RTP,Tulyehualco - Xochimilco/Palmas
15644,Frutas y Legumbres - Abarrotes y Viveres,,19.3743326,-99.08179879,Central de Abasto - Colonia Buenavista,RTP,Colonia Buenavista - Central de Abasto
34628,Gasolinera Santa Fé,,19.36858361,-99.26692486,La Villa/Cantera - Centro Comercial Santa Fe por Reforma,RTP,Centro Comercial Santa Fe - La Villa/Cantera por Reforma (Expreso)
28116,General Pedro Antonio De Los Santos - Gral. Gómez Pedraza,,19.41332521,-99.18178082,Metro Chapultepec - Puete Colorado,RTP,Puente Colorado - Metro Chapultepec
27053,Granjas - Avenida Hidalgo,,19.4924657,-99.17304754,Parque México - Metro Rosario por Plan de San Luis,RTP,Metro El Rosario - Parque México por Plan de San Luis
24606,Granjas - Metro Ferreria,,19.49087781,-99.17369127,Metro Tacuba - Metro Martín Carrera,RTP,Metro Tacuba - Metro Martín Carrera (por Ceylan) Expreso
18623,Guadalupe Victoria - Morelos,,19.54597969,-99.13673043,Metro La Raza (Línea 3) - Ampliación Malacates,RTP,Ampliación Malacates - Metro la Raza (Linea 3)
17123,Guillermo Prieto - José Tartini/Agustin Romero,,19.28700311,-99.04031038,Metro Universidad - Santa Catarina,RTP,Santa Catarina - Metro Universidad
28027,Gustavo Díaz Ordaz - Abraham Lincoln,,19.37285489,-99.22551155,Piloto - Metro Tacubaya,RTP,Piloto - Metro Tacubya
21672,Hidalgo - Altamirano,,19.34186031,-99.04808879,Metro Constitución de 1917 - San José Buenavista,RTP,San José Buenavista - Metro Constitución de 1917
21353,Hortelanos - Congreso De La Unión,,19.44105862,-99.11762238,Colonia Moctezuma 2da. Sección - Metro Cuatro Caminos,RTP,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección
21167,Hortelanos - Peñón,,19.44006714,-99.10664678,Colonia Moctezuma 2da. Sección - Metro Cuatro Caminos,RTP,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección
31012,Ignacio Allende - Mariano Escobedo,,19.2204559,-99.2011475,Metro Universidad - Cierre de circuito Santo Tomás Ajusco,RTP,Santo Tomás Ajusco - Metro Universidad
18551,Ignacio Zarargoza y Republica Federal del sur,,19.37228809,-99.01479721,Colonia Miguel de la Madrid-Metro Zaragoza,RTP,Colonia Miguel de la Madrid -  Metro Zaragoza
18997,Jaime Torres Bodet - Manuel Carpio,,19.45050774,-99.15726542,Sullivan - Metro Rosario,RTP,Metro el Rosario  - Sullivan
29824,José Loreto Fabela - Avenida 416,,19.47294466,-99.07904148,Central de Abastos - León de los Aldama,RTP,San Felipe/León de Los Aldama -  Central de Abastos
29222,José Loreto Fabela - Camino De Guadalupe,,19.46764424,-99.08039331,León de los Aldama - Central de Abastos,RTP,San Felipe/León de Los Aldama -  Central de Abastos
18937,José María Morelos - Netzahualcóyotl,,19.260388,-99.10510182,Xochimilco/Palmas - San Bartolomé Xicomulco,RTP,San Bartolomé Xicomulco - Xochimilco/Palmas
24999,Juan A. Mateos - Vicente Berinstain,,19.41017822,-99.13381219,Metro Chabacano - León de los Aldama,RTP,León de los Aldama - Metro Chabacano
21096,Justo Sierra - Quetzalcóatl,,19.20046797,-99.04881835,San Salvador Cuahutenco - Villa Milpa Alta,RTP,San Salvador Cuahutenco - Villa Milpa Alta
18310,Juventino Rosas - Mauricio Gómez,,19.55627192,-99.13564682,Ampliación Malacates - Metro La Raza (Línea 3),RTP,Ampliación Malacates - Metro la Raza (Linea 3)
21686,La Cima - Carretera Federal A Cuernavaca,,19.21170401,-99.15536642,Xochimilco/Palmas - San Miguel Tehuizco,RTP,San Miguel Tehuizco - Xochimilco/Palmas
18953,La Turba - Langosta/Don Pascuale,,19.28803603,-99.05333519,Metro Universidad - Santa Catarina,RTP,Santa Catarina - Metro Universidad
20644,Manuel Acuña - Turitzio,,19.33535091,-99.02652383,Cetram Metro Constitución de 1917 - Palmitas,RTP,Metro Constitución de 1917 - Palmitas
20705,Manuela Medina - La Adelita_1,,19.31903069,-99.10596013,San Lázaro - Carmen Serdán,RTP,Metro San Lazáro - Carmen Serdàn
30996,Mariano Abasolo - Avenida Hidalgo,,19.22574544,-99.19926882,Metro Universidad - Cierre de circuito Santo Tomás Ajusco,RTP,Santo Tomás Ajusco - Metro Universidad
18860,Mariano Escobedo - Euclides,,19.43503882,-99.18249965,Metro Chapultepec - Metro Rosario,RTP,Metro El Rosario - Metro Chapultepec
18770,Mariano Escobedo - Ferrocarril de Cuernavaca,,19.44591477,-99.18283224,Metro Rosario  - Metro Chapultepec,RTP,Metro El Rosario - Metro Chapultepec
17443,Misterios - Degollado,,19.44483226,-99.13861871,La Villa/Cantera - Centro Comercial Santa Fe Nocturno,RTP,Centro Comercial Santa Fe -  La Villa/Cantera por Palmas (Noche Bus)
23491,Montes Urales Norte - Avenida Cordillera De Los Andes,,19.42958539,-99.20990109,Centro Comercial Santa Fe - La Villa/Cantera,RTP,Centro Comercial Santa Fe -  La Villa/Cantera por Palmas (Noche Bus)
15697,Municipio Libre - Bélgica,,19.36856337,-99.14515257,Metro Santa Martha -  Metro Mixcoac,RTP,Metro Santa Martha -  Metro Mixcoac
15315,Netzahualcóyotl - Cacamatzin,,19.42470852,-99.06165004,Arenal 4ta. Sección - Metro Pantitlán,RTP,Arenal 4ta. Sección - Metro Pantitlán
29467,Norte 172 - Del Peñón,,19.43970292,-99.08996344,León de los Aldama - Central de Abastos,RTP,San Felipe/León de Los Aldama -  Central de Abastos
15850,Nueva Carretera Xochimilco - Tulyehualco - Zacapa,Frente a la Montada de la SSP,19.24710922,-99.09473777,Metro Tasqueña - Villa Milpa Alta,RTP,Villa Milpa Alta - Metro Tasqueña
23614,obrero revolucionario,,19.34478592,-98.99363995,Metro Zaragoza/M. Tepalcates - San Miguel Teotongo/Avisadero,RTP,San Miguel Teotongo/Avisadero -  Metro Zaragoza
17485,Paseo De La Reforma Norte - Eje 1 Norte Mosqueta,,19.44346648,-99.1395843,Centro Comercial Santa Fe - La Villa/Cantera,RTP,Centro Comercial Santa Fe -  La Villa/Cantera por Palmas (Noche Bus)
34515,Paseo de Tamarindos,,19.37523339,-99.26084161,La Villa/Cantera - Centro Comercial Santa Fe por Reforma,RTP,Centro Comercial Santa Fe - La Villa/Cantera por Reforma (Expreso)
28988,Peto - Becal,,19.27465821,-99.22414899,Cierre de Circuito Bosques - Metro Universidad,RTP,Bosques del Pedregal - Metro Universidad por López Portillo
18709,Pino - Flores Magón,,19.45468581,-99.15532351,Metro Rosario - Sullivan,RTP,Metro el Rosario  - Sullivan
23610,pino y revolucion,,19.34310547,-98.9939189,Metro Zaragoza/M. Tepalcates - San Miguel Teotongo/Avisadero,RTP,San Miguel Teotongo/Avisadero -  Metro Zaragoza
18905,Piraña - Hipocampo/Guacepil,,19.28864362,-99.06533003,Metro Universidad - Santa Catarina,RTP,Santa Catarina - Metro Universidad
26861,Prolg. San Antonio - Los Pinos,,19.38527333,-99.18890476,Metro Tacubaya - Piloto,RTP,Piloto - Metro Tacubya
22651,Prolongación Bosques De La Reforma - Secretaría De Marina,,19.38430175,-99.26566958,Metro Tacubaya - Col. Navidad ( las piedras),RTP,Col. Navidad (Las Piedras) - Metro Tacubaya
15816,Prolongación División Del Norte - Redención,En el semáforo y es como glorieta,19.25734948,-99.11054134,Alameda Oriente - Xochimilco/Bosque de Nativitas Nocturno,RTP,Alameda Oriente - Xochimilco / Bosque de Nativitas (Noche Bus)
15217,Prolongación Misterios - Albarradón,,19.48983606,-99.11799788,Metro Martín Carrera - Metro Tacuba por Ceylán,RTP,Metro Martín Carrera - Metro Tacuba por Ceylán
28300,Puerto Mazatlán - Puerto de Veracruz,,19.3698539,-99.2327213,Metro Mixcoac - Presidentes,RTP,Presidentes - Metro Mixcoac
18572,Puerto Mazatlán - Santa Teresa,,19.52908405,-99.14206266,Metro Indios Verdes - El Tepetatal (El Charco),RTP,Colonia El Tepetatal (El Charco)  -  Metro Indios Verdes
19334,Radiodifusión - Radiodifusión,,19.37372532,-99.05803442,Metro Constitución de1917 - Ejécito de Oriente,RTP,Ejército de Oriente - Metro Constitución de 1917
18947,Rafael Reyes - Eje 8 Sur Calzada Ermita - Iztapalapa,,19.35724699,-99.00321007,Metro Zaragoza - Colonia Miguel de la Madrid,RTP,Colonia Miguel de la Madrid -  Metro Zaragoza
24045,"República Del Salvador -	Pino Suarez",,19.4289682,-99.1326642,Santiago Tepalcatlalpan - Republica del Salvador,RTP,Santiago Tepalcatlalpan - República del Salvador
21481,Ricardo Flores Magón - Matamoros,,19.44766497,-99.13421988,Colonia Moctezuma 2da. Sección - Metro Cuatro Caminos,RTP,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección
34583,Río de Guadalupe/Río Grijalba,,19.34525158,-99.22792554,Río Guadalupe - General Anaya,RTP,Metro General Anaya - Río De Guadalupe
23828,Río San Javier - Boulevard Temoluco,,19.52175295,-99.14283514,Colonia El Tepetatal (El Charco) -  Metro Potrero,RTP,Colonia El Tepetatal (El Charco) -  Metro Potrero
20368,Rosario Castellanos - Elvira Vargas,,19.31170024,-99.10394311,San Lázaro - Carmen Serdán,RTP,Metro San Lazáro - Carmen Serdàn
36044,Sams Club 1,,19.35633598,-99.27697778,Cierre de Circuito Santa Fe - Metro Miguel Ángel de Quevedo,RTP,ECOBÚS Santa Fe - Metro Miguel Ángel de Quevedo
24021,San Antonio Abad - Calzada Chabacano,,19.40955084,-99.13521767,Metro Chabacano - León de los Aldama,RTP,León de los Aldama - Metro Chabacano
21862,San Bartolo Naucalpan - Río Paraná,,19.46021932,-99.20838833,Colonia Moctezuma 2da. Sección - Metro Cuatro Caminos,RTP,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección
17489,San Benjamín - San Jorge,,19.30666796,-99.15174007,Metro Universidad - Santa Catarina,RTP,Santa Catarina - Metro Universidad
21329,San Miguel - Cantera Alfonsa,,19.56874708,-99.13255692,Ampliación Malacates - Metro La Raza (Línea 3),RTP,Ampliación Malacates - Metro la Raza (Linea 3)
18724,San Miguel - Cerro de Los Conejos,,19.56550202,-99.13430572,Ampliación Malacates -  La Villa/Ferroplaza,RTP,Ampliación Malacates -  La Villa/Ferroplaza
15285,San Pablo - Unidad Tepaltongo,,19.50104207,-99.18394804,Metro Martín Carrera - Metro Tacuba por Ceylán,RTP,Metro Martín Carrera - Metro Tacuba por Ceylán
16799,Santa Ana - Mercedes Abrego,,19.32835528,-99.1167748,Bosque de Nativitas - Metro San Lázaro por Miramontes,RTP,Bosque de Nativitas - Metro San Lázaro por Miramontes
28517,Sevilla - Hamburgo,,19.42334257,-99.17092323,Metro El Rosario - Parque México por Plan de San Luis,RTP,Metro El Rosario - Parque México por Plan de San Luis
23567,Sierra Gamón - Paseo De Las Palmas,,19.43013176,-99.21197176,La Villa/Cantera - Centro Comercial Santa Fe,RTP,Centro Comercial Santa Fe -  La Villa/Cantera por Palmas (Noche Bus)
22277,Sindicato De Trabajadores De La Industria Militar - Fabrica De,,19.38791479,-99.26272988,Col. Navidad ( las piedras) - Metro Tacubaya,RTP,Col. Navidad (Las Piedras) - Metro Tacubaya
36047,Supervía Poniente - Av. de las Aguilas,,19.34496813,-99.24021006,Cierre de Circuito Santa Fe - Metro Miguel Ángel de Quevedo,RTP,ECOBÚS Santa Fe - Metro Miguel Ángel de Quevedo
29072,Terminal León De Los Aldama,,19.49876655,-99.07545805,Metro Chabacano - León de los Aldama,RTP,León de los Aldama - Metro Chabacano
17299,Tizimin - Izamal,,19.2891702,-99.22284007,Cierre de Circuito Bosques - Metro Universidad,RTP,Bosques del Pedregal - Metro Universidad por López Portillo
22913,Tlahuitla - Tlaola,,19.34272079,-99.00199771,Metro Zaragoza - Colonia Miguel de la Madrid,RTP,Colonia Miguel de la Madrid -  Metro Zaragoza
19543,Tolstoi - Mariano Escobedo,,19.42486029,-99.17837977,Metro Chapultepec - Aragón por Avenida 604,RTP,Aragón - Metro Chapultepec por Avenida 604
18319,Venustiano Carranza - 1ra. Cerrada Venustiano Carranza,,19.55297605,-99.13648367,Ampliación Malacates - Metro La Raza (Línea 3),RTP,Ampliación Malacates - Metro la Raza (Linea 3)
22659,Vicente Guerrero - Balancan,,19.30071407,-99.23315048,Pedregal de San Nicolás - Metro Universidad,RTP,Pedregal de San Nicolás - Metro Universidad
19832,Vicente Guerrero - Eje 10 Sur,,19.29356507,-99.00918603,Metro Universidad - Santa Catarina,RTP,Santa Catarina - Metro Universidad
29148,Villa De Ayala - Atoyac,,19.49047324,-99.07724977,León de los Aldama - Central de Abastos,RTP,San Felipe/León de Los Aldama -  Central de Abastos
29843,Villa De Ayala - León De Los Aldama,,19.49160601,-99.08068299,Metro Chabacano - León de los Aldama,RTP,León de los Aldama - Metro Chabacano
26585,Villa Franqueza - Villa Frecho_1,,19.32544963,-99.04014945,San Jose Buenavista - Metro Constitución de 1917,RTP,San José Buenavista - Metro Constitución de 1917
26383,Villa Franqueza - Villa Fufre,,19.3256015,-99.03893709,Metro Constitución de 1917 - San José Buenavista,RTP,San José Buenavista - Metro Constitución de 1917
19128,Viveros De La Paz - Agustín De Anda,,19.56465283,-99.12729979,Colonia Forestal - La Villa/Ferroplaza,RTP,Colonia Forestal - La Villa Ferroplaza
15205,Xocoyote - Xanticas,,19.43114353,-99.06212211,Metro Pantitlán - Arenal 4ta. Sección,RTP,Arenal 4ta. Sección - Metro Pantitlán
22878,Zaragoza - Tlacuitlapa,,19.34436075,-99.00289893,Metro Zaragoza - Colonia Miguel de la Madrid,RTP,Colonia Miguel de la Madrid -  Metro Zaragoza
18622,Calzada Ignacio Zaragoza - Trinidad Salgado,,19.39542398,-99.05287385,Colonia Miguel de la Madrid-Metro Zaragoza,RTP,Colonia Miguel de la Madrid -  Metro Zaragoza
19840,Calzada México - Tacuba - Cañitas,,19.45373488,-99.1769743,Metro Cuatro Caminos - Colonia Moctezuma 2da. Sección,RTP,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección
17027,Calzada Tasqueña - Cerro De La Estrella,,19.3410302,-99.13465977,Mixquic - Metro Tasqueña,RTP,Mixquic - Metro Tasqueña
31000,Calzada Tasqueña - H. Escuela Naval Militar_1,,19.33751736,-99.12304044,Metro Tasqueña - Mixquic,RTP,Mixquic - Metro Tasqueña
17659,Calzada Tasqueña - Petróleos Mexicanos,,19.34021021,-99.13295388,Metro Tasqueña - Mixquic,RTP,Mixquic - Metro Tasqueña
17020,Calzada Tasqueña - San Francisco,,19.33942058,-99.11587358,Mixquic - Metro Tasqueña,RTP,Mixquic - Metro Tasqueña
27415,Camino A Desierto De Los Leones - Calle 8,,19.34300424,-99.21706796,Santa Rosa - Metro Mixcoac,RTP,Santa Rosa Xochiac - Metro Mixcoac
27394,Camino A Desierto De Los Leones - Frente Academia De Policía No.5715,,19.33511806,-99.25233364,Santa Rosa - Metro Mixcoac,RTP,Santa Rosa Xochiac - Metro Mixcoac
19090,Camino A La Brecha - ADOLFO LOPEZ MATEOS,,19.55640335,-99.12682772,Colonia Cocoyotes (La Brecha) -  La Villa/Ferroplaza,RTP,La Brecha Cocoyotes - La Villa Ferroplaza
27042,Camino A Las Minas - 1ro. De Enero,,19.33301231,-99.02920604,Metro Constitución de 1917 - Barranca de Guadalupe,RTP,Barranca de Guadalupe - Metro Constitución de 1917
25884,Camino A Las Minas - Violeta,,19.33552301,-99.0184772,Metro Constitución de 1917 - Palmas,RTP,Metro Constitución de 1917 - Palmas
25924,Camino A San Pedro Mártir - Unidad Fovissste,,19.27411132,-99.16176081,Metro Taxqueña - San Pedro Mártir,RTP,Metro Tasqueña - San Pedro Martir por FOVISSSTE
23267,Camino A Santa Lucia - Calle 20,,19.37490951,-99.20341015,Metro Zapata - San Mateo Tlaltenango,RTP,Metro Zapata - San Mateo Tlaltenango
24737,Campeche  - Oaxaca,,19.33884354,-98.99980903,Colonia Miguel de la Madrid-Metro Zaragoza,RTP,Colonia Miguel de la Madrid -  Metro Zaragoza
15289,Campo Nuevo Limón - Refineria Azcapotzalco,,19.49150487,-99.18820739,Metro Martín Carrera - Metro Tacuba por Ceylán,RTP,Metro Martín Carrera - Metro Tacuba por Ceylán
29694,Canal De Tezontle - Eje 4 Oriente Avenida Río Churubusco_1,,19.38557695,-99.0999198,Central de Abastos - León de los Aldama,RTP,San Felipe/León de Los Aldama -  Central de Abastos
20855,Canal Seco - Plutarco Elías Calles,,19.22504644,-98.96167874,Mixquic - Metro Tasqueña,RTP,Mixquic - Metro Tasqueña
18854,Cantera Alfonza - Jorge Negrete,,19.56374298,-99.13279295,Ampliación Malacates - Metro La Raza (Línea 3),RTP,Ampliación Malacates - Metro la Raza (Linea 3)
15325,"Caracol  -	Coral",,19.42588222,-99.0711987,Arenal 4ta. Sección - Metro Pantitlán,RTP,Arenal 4ta. Sección - Metro Pantitlán
15324,Caracol - Langosta,,19.42568998,-99.06969666,Arenal 4ta. Sección - Metro Pantitlán,RTP,Arenal 4ta. Sección - Metro Pantitlán
15749,Cárcamo - División Del Norte,En la esquina frente al Registro Civil No 3,19.28707399,-99.12707448,Metro Tasqueña - Villa Milpa Alta,RTP,Villa Milpa Alta - Metro Tasqueña
19633,Carretera A Oaxtepec - Jimenez,,19.23594651,-99.0542686,Metro Tasqueña - Villa Milpa Alta,RTP,Villa Milpa Alta - Metro Tasqueña
39710,Carretera Federal A Cuernavaca - Km. 33.5,,19.17565276,-99.16199684,Parres - Estadio Azteca,RTP,Parres - Estadio Azteca
18563,Carretera México - Toluca - Asilo De Perros,,19.36683256,-99.27206397,Metro Tacubaya - La Pila,RTP,La Pila - Metro Tacubaya
21311,Carretera San Bartolomé Xicomulco - El Muro,,19.21377079,-99.08528566,San Bartolomé Xicomulco - Xochimilco/Palmas,RTP,San Bartolomé Xicomulco - Xochimilco/Palmas
28188,Carretera San Mateo - Santa Rosa - Mina,,19.34269042,-99.28121567,Metro Tacubaya (Cartagena) - Santa Rosa Xochiac,RTP,Santa Rosa Xochiac - Metro Tacubaya
23062,Carretera San Mateo - Santa Rosa - Valle De Las Monjas,,19.34273091,-99.28570032,San Mateo Tlaltenango - Metro Zapata,RTP,Metro Zapata - San Mateo Tlaltenango
15465,Central de Abasto Avenida Principal - Subasta Hortalizas,,19.37523339,-99.08707738,Colonia Buenavista - Central de Abastos,RTP,Colonia Buenavista - Central de Abasto
17029,Cetram Metro Tasqueña - Anden A,,19.34464419,-99.13891912,Metro Taxqueña - San Pedro Mártir,RTP,Metro Tasqueña - San Pedro Martir por FOVISSSTE
18924,Chalma La Villa - Tecnológico,,19.53700126,-99.15067792,Metro Indios Verdes - El Tepetatal (El Charco),RTP,Colonia El Tepetatal (El Charco)  -  Metro Indios Verdes
26361,Chicago - Puebla,,19.38360343,-99.21167135,Jalalpa - Metro Tacubaya,RTP,Ampliación Jalalpa - Metro Tacubaya
22098,Cierre de Circuito Col. Navidad ( las piedras),,19.37929195,-99.28474545,Col. Navidad ( las piedras) - Metro Tacubaya,RTP,Col. Navidad (Las Piedras) - Metro Tacubaya
19144,Cierre de circuito San Lorenzo Acopilco,Avenida Leandro Valle,19.33070406,-99.32616949,San Lorenzo Acopilco - Metro Tacubaya,RTP,San Lorenzo Acopilco - Metro Tacubaya
27102,Cierre de Circuito Santa Rosa,,19.32270592,-99.2917943,Santa Rosa - Metro Mixcoac,RTP,Santa Rosa Xochiac - Metro Mixcoac
18435,Circuito Interior - Eje 4 Sur Benjamin Franklin _1,,19.40814428,-99.18431282,Oceanía Norte Nocturno,RTP,Circuito Bicentenario (Noche Bus)
18340,Circuito Interior - Eje 5 Sur San Antonio,,19.38361355,-99.18370128,Oceanía Sur Nocturno,RTP,Circuito Bicentenario (Noche Bus)
18386,Circuito Interior - EJE CENTRAL LAZARO CARDENAS,,19.46496362,-99.13771749,Oceanía Sur Nocturno,RTP,Circuito Bicentenario (Noche Bus)
18409,Circuito Interior - Eje Central Lázaro Cárdenas,,19.46535813,-99.13732052,Oceanía Norte Nocturno,RTP,Circuito Bicentenario (Noche Bus)
18512,Circuito Interior - Lenguas Indígenas,,19.38186266,-99.1005528,Oceanía Norte Nocturno,RTP,Circuito Bicentenario (Noche Bus)
15524,Cometa - Diamante,,19.5605531,-99.1402855,Metro Indios Verdes - El Tepetatal (El Charco),RTP,Colonia El Tepetatal (El Charco)  -  Metro Indios Verdes
22492,Constitución - Reforma,,19.35252991,-99.31845546,Chimalpa -  Metro Tacubaya,RTP,Chimalpa - Metro Tacubaya
20642,Corea - Corea,,19.44012784,-99.10373926,Metro Cuatro Caminos - Colonia Moctezuma 2da. Sección,RTP,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección
16466,"Coxcox	- Xochitlán Norte",,19.42842184,-99.05612469,Metro Pantitlán - Arenal 4ta. Sección,RTP,Arenal 4ta. Sección - Metro Pantitlán
18528,Cuitláhuac - Plan De San Luis,,19.47124531,-99.16617036,Panteón San Isidro - Aragón Nocturno,RTP,Aragón - Panteón San Isidro (Noche Bus)
21110,Damasco - Glorieta Plaza África,,19.44279875,-99.09736633,Colonia Moctezuma 2da. Sección - Metro Cuatro Caminos,RTP,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección
20840,De Las Rosas - Narciso Mendoza,,19.2229798,-98.96368504,Mixquic - Metro Tasqueña,RTP,Mixquic - Metro Tasqueña
20363,Dolores Guerrero - Rosario Castellanos,,19.31489976,-99.10373926,San Lázaro - Carmen Serdan,RTP,Metro San Lázaro - Carmen Serdàn
20677,Dolores Guerrero - Rosario Castellanos_1,,19.31518326,-99.1034925,Carmen Serdan - San Lázaro,RTP,Metro San Lázaro - Carmen Serdàn
21385,Eje 1 Norte Rayon - Ferrocarril De Cintura,,19.44141272,-99.12108779,Colonia Moctezuma 2da. Sección - Metro Cuatro Caminos,RTP,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección
20216,Eje 1 Norte Rayon - Florida,,19.44297074,-99.12752509,Metro Cuatro Caminos - Colonia Moctezuma 2da. Sección,RTP,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección
20174,Eje 1 Norte Rayon - República De Brasil,,19.44333496,-99.1329217,Metro Cuatro Caminos - Colonia Moctezuma 2da. Sección,RTP,Metro Cuatro Caminos -  Colonia Moctezuma 2da. Sección
16715,Eje 1 Oriente Avenida Canal de Miramontes - Abrevadero,,19.29653204,-99.12515402,Bosque de Nativitas - Metro San Lázaro por Miramontes,RTP,Bosque de Nativitas - Metro San Lázaro por Miramontes
16722,Eje 1 Oriente Avenida Canal de Miramontes - Alameda Sur,,19.30955369,-99.1239202,Bosque de Nativitas - Metro San Lázaro por Miramontes,RTP,Bosque de Nativitas - Metro San Lázaro por Miramontes
16719,Eje 1 Oriente Avenida Canal de Miramontes - Parma,,19.30161527,-99.12464976,Bosque de Nativitas - Metro San Lázaro por Miramontes,RTP,Bosque de Nativitas - Metro San Lázaro por Miramontes
19415,Eje 1 Oriente Avenida Canal de Miramontes - Teponaxtle,,19.3405544,-99.13754582,Metro Tasqueña - Villa Milpa Alta,RTP,Villa Milpa Alta - Metro Tasqueña
21727,Eje 10 Sur - Avenida Revolución,,19.33879293,-99.19179082,Metro Universidad - San Bernabel/Oyamel,RTP,Metro Universidad - San Bernabé/Oyamel
16909,Eje 10 Sur - Ixchel,,19.32362724,-98.95676494,Campestre Potrero - Metro Zaragoza por Metro Tepalcates,RTP,Campestre Potrero - Metro Zaragoza
19960,Eje 10 Sur - Jose Guadalupe Posada,,19.31207487,-98.96371722,Metro Universidad - Santa Catarina,RTP,Santa Catarina - Metro Universidad
22928,Eje 3 Norte Calzada San Isidro - Avenida Tezozomoc,,19.48229078,-99.19730544,Aragón - Panteón San Isidro Nocturno,RTP,Aragón - Panteón San Isidro (Noche Bus)
22934,Eje 3 Norte Calzada San Isidro - Francita,,19.48316063,-99.20052409,Aragón - Panteón San Isidro Nocturno,RTP,Aragón - Panteón San Isidro (Noche Bus)
16385,Eje 3 Oriente Francisco Del Paso Y Troncoso - Avenida de las Torres,Parabus en la esquina de la Calle,19.38459525,-99.11153913,San Lázaro - Carmen Serdán,RTP,Metro San Lazáro - Carmen Serdàn
30304,Eje 3 Oriente Francisco Del Paso Y Troncoso - Cecilio Robelo_1,,19.42375741,-99.11134601,Carmen Serdán - San Lázaro,RTP,Metro San Lazáro - Carmen Serdàn
16370,Eje 3 Oriente Francisco Del Paso Y Troncoso - Radiólogos,Parabus en la esquina de la Calle,19.37646818,-99.1082561,Carmen Serdán - San Lázaro,RTP,Metro San Lazáro - Carmen Serdàn
15483,Eje 3 Oriente Francisco Del Paso Y Troncoso - Santa María,Esquina de la Calle Santa María,19.37673133,-99.10882473,San Lázaro - Carmen Serdán,RTP,Metro San Lazáro - Carmen Serdàn
18678,Eje 5 Norte Avenida San Juan de Aragón - Avenida Gran Canal,,19.47668722,-99.09163713,Aragón - Metro Chapultepec,RTP,Aragón - Metro Chapultepec por la Villa
21161,Eje 5 Oriente Avenida Javier Rojo Gómez - Rojo Gómez,,19.36827997,-99.08180952,Central de Abasto - Colonia Buenavista,RTP,Colonia Buenavista - Central de Abasto
15445,Eje 5 Sur Av. Leyes de Reforma - Unidad Habitacional Las Flores,,19.37604309,-99.05701518,Lienzo Charro/Santa Catarina - Central de Abasto,RTP,Lienzo Charro/Santa Catarina - Central de Abasto
15647,Eje 6 Sur - Rojo Gómez,,19.37166056,-99.08080101,Central de Abastos - Santa Catarina / Lienzo Charro,RTP,Lienzo Charro / Santa Catarina - Central de Abastos Expreso
15706,Eje 6 Sur Avenida De Las Torres - Francisco Villa,,19.36050635,-99.03501034,Central de Abasto - Lienzo Charro/Santa Catarina,RTP,Lienzo Charro/Santa Catarina - Central de Abasto
15789,Eje 6 Sur Avenida De Las Torres - Juan De La Barrera,,19.34538318,-98.98344755,Central de Abasto - Lienzo Charro/Santa Catarina,RTP,Lienzo Charro/Santa Catarina - Central de Abasto
15775,Eje 7 Sur Félix Cuevas - Manzanas,,19.37359375,-99.17814374,Metro Santa Martha -  Metro Mixcoac,RTP,Metro Santa Martha -  Metro Mixcoac
17630,Eje 8 Popocatépetl - Tokio,,19.361721,-99.15382147,Metro Santa Martha - Metro Zapata,RTP,Metro Santa Martha - Metro Zapata
19669,Avenida H. Congreso De La Unión - Talabarteros,,19.44907118,-99.116292,U.C.T.M. Atzacoalco - Carmen Serdán,RTP,U.C.T.M. Atzacoalco - Carmen Serdán
21052,Avenida H. Congreso De La Unión - Viaducto Río De La Piedad,,19.40353999,-99.1213882,Carmen Serdán - U.C.T.M. Atzacoalco,RTP,U.C.T.M. Atzacoalco - Carmen Serdán
